Issue_URL,Conversation_ID,ConversationURL,PrimaryLanguage,Model,TokensOfPrompts,TokensOfAnswers,TokensDiff,Dev Sentiment Scores,GPT Sentiment Scores,Dev Sentiment Labels,GPT Sentiment Labels,Dev Sentiment EMA,GPT Sentiment EMA,Topic_ID,Topic_Name
https://api.github.com/repos/munch2024/munch/issues/107,353458bd,https://chat.openai.com/share/f1521f24-ada8-404e-9e6f-abf296700841,Python,GPT-3.5,90,230,140,[-0.0001602976699359715],[0.06856056148535572],['Neutral'],['Neutral'],-0.0001602976699359,0.0685605614853557,0,UNKNOWN
https://api.github.com/repos/39otsu/cs472-group4/issues/65,c79d33c3,https://chat.openai.com/share/cbb278b1-bf83-4990-abf2-f56d83d4dd65,Python,GPT-3.5,251,423,172,[-0.0002619003353174776],[-5.9521771618165076e-05],['Neutral'],['Neutral'],-0.0002619003353174,-5.952177161816508e-05,0,UNKNOWN
https://api.github.com/repos/ObjectVision/GeoDMS/issues/671,11a4bcbb,https://chat.openai.com/share/d6925725-16be-4b57-9303-1857e4508e46,C++,GPT-4,23,616,593,[-2.3750988475512713e-05],[-0.000191461258509662],['Neutral'],['Neutral'],-2.3750988475512717e-05,-0.0001914612585096,6,Node.js Ecosystem
https://api.github.com/repos/39otsu/cs472-group4/issues/102,4478dc89,https://chat.openai.com/share/eb9a638c-7eb9-4ec1-8ad0-10029d1f0274,Python,GPT-4-GIZMO,622,1784,1162,"[-7.459161861333996e-05, 1.6543883248232305e-05, 9.233721357304603e-05]","[0.002040444509475492, -9.796835365705192e-05, -0.000138995805173181]","['Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral']",3.16566729452461e-05,0.000416121136368,0,UNKNOWN
https://api.github.com/repos/FernFinder/UNLV-S24-CS472-Group7/issues/27,585c0b27,https://chat.openai.com/share/51a82254-ab00-4384-9acc-795e2c061275,C++,GPT-4,1229,2098,869,"[-0.24324570695171133, 0.00010652978380676359, -0.00017626085900701582, -0.0002953788462036755]","[-9.911539382301271e-05, 3.2591327908448875e-05, -4.353791882749647e-05, 5.5609241826459765e-05]","['Neutral', 'Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral', 'Neutral']",-0.0526861865573446,-4.921177634969348e-06,0,UNKNOWN
https://api.github.com/repos/Aligary/CS472_Group1/issues/54,b446bda4,https://chat.openai.com/share/4379f3fb-c5af-4598-8719-18b62af5e3d6,Python,GPT-3.5,127,537,410,[-0.00010104025568580255],[-2.5719680706970394e-05],['Neutral'],['Neutral'],-0.0001010402556858,-2.5719680706970397e-05,4,Vector Optimization
https://api.github.com/repos/Aligary/CS472_Group1/issues/82,bf3fddc9,https://chat.openai.com/share/728cb4ce-3388-44dd-b984-2471ed80f33d,Python,GPT-3.5,1078,855,-223,[-0.00019949280977016315],[0.003846535095362924],['Neutral'],['Neutral'],-0.0001994928097701,0.0038465350953629,0,UNKNOWN
https://api.github.com/repos/munch2024/munch/issues/85,1004df23,https://chat.openai.com/share/e8a57986-62ce-4c5e-8cd3-6f0cd21dfdd9,Python,GPT-3.5,87,307,220,"[-5.717800377169624e-05, 1.9511942809913307e-05]","[0.00017708406812744215, 0.0851281761424616]","['Neutral', 'Neutral']","['Neutral', 'Neutral']",-6.05137271728988e-06,0.0568111454510168,20,Python Backend Development
https://api.github.com/repos/thienguen/barbell-labs/issues/86,7700eeeb,https://chat.openai.com/share/2840588d-3c8e-4b30-ae0e-77a37ab7f3c6,Python,GPT-3.5,1182,1254,72,"[-1.7683341866359115e-06, -0.0008051296681514941, 0.00013679501716978848]","[7.265039312187582e-05, 0.09106524039816577, 0.002776870496745687]","['Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral']",-0.0001333269919996,0.0241729079461947,0,UNKNOWN
https://api.github.com/repos/Intensifiesx/2DRogueLikeUnityGame/issues/83,fb0200ce,https://chat.openai.com/share/f6a7e2ff-f905-4c6d-9c5f-20d64a149b49,Python,GPT-3.5,145,161,16,[-0.0003666065022116527],[0.011998409456282388],['Neutral'],['Neutral'],-0.0003666065022116,0.0119984094562823,24,Performance Optimization in Models
https://api.github.com/repos/FernFinder/UNLV-S24-CS472-Group7/issues/70,d6150230,https://chat.openai.com/share/546887e2-9990-4042-8dd1-42f9b41a78ca,C++,GPT-3.5,183,1210,1027,"[-0.0002739373594522476, -6.837598630227149e-05, -5.222273466642946e-05]","[-0.00021958879369776696, 5.189793591853231e-05, 0.028750848709023558]","['Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral']",-0.0001116897037718,0.0143335016400669,10,Color Encoding and Pattern Design
https://api.github.com/repos/CodingAdam/tdd/issues/1,06753291,https://chat.openai.com/share/352adc70-ba9e-4f3e-a40a-fd2c2d4d7770,Python,GPT-3.5,242,563,321,"[-0.0002707050007302314, -0.00043620533688226715]","[0.003483197644527536, -8.27324329293333e-05]","['Neutral', 'Neutral']","['Neutral', 'Neutral']",-0.0003810385581649,0.0011059109262229,7,Text Styling and Page Layout
https://api.github.com/repos/VyProductions/SeniorDesign/issues/68,97ce014e,https://chat.openai.com/share/d10bf698-768c-4e15-b385-9c36d617b308,Python,GPT-3.5,202,281,79,[-0.0004192556589259766],[-6.504441262222826e-05],['Neutral'],['Neutral'],-0.0004192556589259,-6.504441262222826e-05,0,UNKNOWN
https://api.github.com/repos/VyProductions/SeniorDesign/issues/78,bd213e02,https://chat.openai.com/share/f5438da9-1306-4c81-a9e9-a79950ca7857,Python,GPT-3.5,337,933,596,"[-0.010860002657864243, 0.00010649958130670711]","[-4.498435009736568e-05, 2.933258656412363e-06]","['Neutral', 'Neutral']","['Neutral', 'Neutral']",-0.0035490011650836,-1.3039277594846986e-05,0,UNKNOWN
https://api.github.com/repos/koyomi7/2DRogueLikeUnityGame/issues/12,56802223,https://chat.openai.com/share/ba3ba579-902a-4bd0-9226-89d89a56c4b6,Python,GPT-3.5,134,407,273,"[-0.00014828737766947597, 0.8512901374488138]","[0.002365798376558814, 0.999711232710979]","['Neutral', 'Positive']","['Neutral', 'Positive']",0.5674773291733194,0.6672627545995055,0,UNKNOWN
https://api.github.com/repos/GNAR1ZARD/Group8/issues/64,b7bca06c,https://chat.openai.com/share/7e119bb6-f3c2-43b9-bd9b-dfef2c7e71a0,C#,GPT-3.5,701,1599,898,"[-0.00035670275246957317, 5.579303251579404e-05]","[-0.00027294910250930116, 0.009293630413594656]","['Neutral', 'Neutral']","['Neutral', 'Neutral']",-8.170556247932838e-05,0.0061047705748933,24,Performance Optimization in Models
https://api.github.com/repos/GNAR1ZARD/Group8/issues/43,60f18ba5,https://chat.openai.com/share/7f646743-974b-4185-a960-d25cc69e8575,C#,GPT-3.5,276,427,151,[-1.531126326881349e-05],[0.00011823001113953069],['Neutral'],['Neutral'],-1.531126326881349e-05,0.0001182300111395,22,Statistical Resistance and Value Analysis
https://api.github.com/repos/jabrena/spring-boot-and-r-language/issues/34,14ce1f52,https://chat.openai.com/share/e55775ca-0e64-42c2-ac35-1b11fcecc55b,Java,GPT-3.5,226,586,360,"[-0.0026828653208212927, -0.00012522282486315817, -4.4419670302886516e-05]","[-0.0002853656842489727, 7.261522114276886e-05, -8.400436490774155e-05]","['Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral']",-0.0007242318715725,-9.518979823042172e-05,28,Sensor & IOT
https://api.github.com/repos/GNAR1ZARD/Group8/issues/60,ae9892a8,https://chat.openai.com/share/24346e46-0496-4bac-ab6d-cf8695bc5710,C#,GPT-3.5,673,801,128,[-0.0002348756170249544],[0.4170368982158834],['Neutral'],['Neutral'],-0.0002348756170249,0.4170368982158834,24,Performance Optimization in Models
https://api.github.com/repos/thienguen/barbell-labs/issues/40,8f72b8b0,https://chat.openai.com/share/2bcfb4bb-a736-4f0e-8a0b-641d1b18ec3a,Python,GPT-3.5,118,1175,1057,"[0.00030010711634531617, -4.556400381261483e-05, -0.0013871692644897848]","[-0.005501511448528618, 0.01615528599359095, 0.06770819058874622]","['Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral']",-0.0006299488541117,0.0365175389306386,2,React Components
https://api.github.com/repos/GNAR1ZARD/Group8/issues/62,6025af76,https://chat.openai.com/share/9ce52624-8ff6-4af1-8894-2de44a5dd58c,C#,GPT-3.5,320,1379,1059,"[-0.8297953371074982, 4.807409277418628e-05]","[-0.00016295620298478752, 0.003241917715058662]","['Negative', 'Neutral']","['Neutral', 'Neutral']",-0.2765663963073166,0.0021069597423775,24,Performance Optimization in Models
https://api.github.com/repos/thienguen/barbell-labs/issues/42,854a0c6d,https://chat.openai.com/share/d9f470d2-2a67-4b4e-ab66-608e75e22f7d,Python,GPT-3.5,280,1146,866,"[-0.00023749018873786554, -1.797715958673507e-05, 0.999701466607803]","[-0.00019606413843575865, 0.0033557463175384328, 0.48297157426713966]","['Neutral', 'Neutral', 'Positive']","['Neutral', 'Neutral', 'Neutral']",0.4997868664668203,0.2422757076783455,0,UNKNOWN
https://api.github.com/repos/Aligary/CS472_Group1/issues/56,f7e4a093,https://chat.openai.com/share/661e5630-4f70-4c60-8c2c-bfbc9f622f0c,Python,GPT-3.5,282,279,-3,[-0.00013306022447068244],[-1.9951272406615317e-05],['Neutral'],['Neutral'],-0.0001330602244706,-1.995127240661532e-05,2,React Components
https://api.github.com/repos/thienguen/barbell-labs/issues/38,df412771,https://chat.openai.com/share/b16429af-2bfe-4f4b-857f-a4215483363a,Python,GPT-3.5,429,682,253,[-0.00015400894335471094],[1.2641539797186852e-05],['Neutral'],['Neutral'],-0.0001540089433547,1.2641539797186852e-05,0,UNKNOWN
https://api.github.com/repos/nuintee/doodle-calendar/issues/1,eb233d27,https://chat.openai.com/share/35439c89-4b66-41be-bc2f-1e3e6e4207a1,TypeScript,GPT-4,105,2793,2688,"[-0.0010015213410952128, -0.000623796608124394, -0.000791588427091483]","[-0.0008166783736669458, -0.0007020115008344874, -0.0006997454183874652]","['Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral']",-0.0008021237008506,-0.000729545177819,6,Node.js Ecosystem
https://api.github.com/repos/DouyinFE/semi-design/issues/2108,ea54cea4,https://chat.openai.com/share/e3b25413-8a13-4874-844b-1bb29fb35d41,TypeScript,GPT-4-GIZMO,13,363,350,[5.898495146539062e-05],[-5.201829480938613e-06],['Neutral'],['Neutral'],5.898495146539062e-05,-5.201829480938613e-06,6,Node.js Ecosystem
https://api.github.com/repos/39otsu/cs472-group4/issues/63,94ac14bd,https://chat.openai.com/share/4ad72b95-f0b1-4669-b70e-ce69e091afbe,Python,GPT-4-GIZMO,329,653,324,[-0.00010006406955653802],[-4.10265929531306e-05],['Neutral'],['Neutral'],-0.0001000640695565,-4.10265929531306e-05,0,UNKNOWN
https://api.github.com/repos/VyProductions/SeniorDesign/issues/53,66b2c431,https://chat.openai.com/share/ec50f5d6-714c-4b9e-ac60-d64ecb656c3b,Python,GPT-3.5,345,617,272,[-0.0004158568917773664],[0.01506861299276352],['Neutral'],['Neutral'],-0.0004158568917773,0.0150686129927635,17,Language-Specific Security
https://api.github.com/repos/Intensifiesx/2DRogueLikeUnityGame/issues/69,541c6823,https://chat.openai.com/share/711aa17b-c0f9-4d5b-ab31-4cbe1906a1f6,Python,GPT-4,176,297,121,[-0.0001148027804447338],[0.0002045600558631122],['Neutral'],['Neutral'],-0.0001148027804447,0.0002045600558631,0,UNKNOWN
https://api.github.com/repos/GNAR1ZARD/Group8/issues/58,b82c4fd6,https://chat.openai.com/share/8ff24ec1-f715-4d98-af62-2b8f61cd1fc6,C#,GPT-3.5,485,1148,663,"[-0.0003352650601300411, -0.021840990899363533]","[0.0014185437466949224, 0.03351950888463762]","['Neutral', 'Neutral']","['Neutral', 'Neutral']",-0.014672415619619,0.02281918717199,24,Performance Optimization in Models
https://api.github.com/repos/VyProductions/SeniorDesign/issues/80,e388d152,https://chat.openai.com/share/a1157789-5e35-4249-b103-b2cd9d9567cc,Python,GPT-3.5,1247,1314,67,[-0.00020021744421683252],[0.00020566787134157494],['Neutral'],['Neutral'],-0.0002002174442168,0.0002056678713415,4,Vector Optimization
https://api.github.com/repos/VyProductions/SeniorDesign/issues/51,e202a668,https://chat.openai.com/share/dc460461-5653-44b6-b996-3e00ace11f98,Python,GPT-3.5,90,121,31,[-0.0005840328230988234],[0.05057978905097116],['Neutral'],['Neutral'],-0.0005840328230988,0.0505797890509711,4,Vector Optimization
https://api.github.com/repos/Intensifiesx/2DRogueLikeUnityGame/issues/73,2c944812,https://chat.openai.com/share/a603b72c-7a2c-4ada-a6b4-d5942845abc8,Python,GPT-4,134,414,280,[-7.476758764823899e-05],[-7.497100159525871e-05],['Neutral'],['Neutral'],-7.476758764823899e-05,-7.497100159525871e-05,4,Vector Optimization
https://api.github.com/repos/GNAR1ZARD/Group8/issues/55,2fc5a96c,https://chat.openai.com/share/42e2bcb4-d57a-4e5d-a82c-8f21830afc98,C#,GPT-3.5,326,531,205,[-0.0003166003880323842],[0.085451114049647],['Neutral'],['Neutral'],-0.0003166003880323,0.085451114049647,22,Statistical Resistance and Value Analysis
https://api.github.com/repos/ubiquity/pay.ubq.fi/issues/183,fd63f7a2,https://chat.openai.com/share/92e44b12-cb21-42a1-a2cc-b3deb5c0909f,TypeScript,GPT-3.5,5,397,392,[-2.2664215066470206e-05],[-4.569236625684425e-05],['Neutral'],['Neutral'],-2.266421506647021e-05,-4.569236625684425e-05,27,Blog Automation and Key Retrieval
https://api.github.com/repos/39otsu/cs472-group4/issues/100,e3e973dd,https://chat.openai.com/share/63b9f510-2ccc-4691-9e2b-3f45dfdd1f2d,Python,GPT-4-GIZMO,1980,1631,-349,"[-4.9843991291709244e-05, 0.00011229127994738519, 4.4218926632311195e-05]","[7.048634870443493e-05, -8.616503328084946e-05, 0.00014590995851904154]","['Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral']",3.772128548007458e-05,6.903530811541714e-05,0,UNKNOWN
https://api.github.com/repos/GNAR1ZARD/Group8/issues/53,89028fba,https://chat.openai.com/share/cdd643fd-8168-4849-923d-6e6bc719cd93,C#,GPT-3.5,1518,858,-660,[-0.0003423694215598516],[0.004469328254344873],['Neutral'],['Neutral'],-0.0003423694215598,0.0044693282543448,20,Python Backend Development
https://api.github.com/repos/VyProductions/SeniorDesign/issues/76,87d5da95,https://chat.openai.com/share/c39e3ddb-4cbf-49f4-af23-8b2f74cec3b5,Python,GPT-3.5,367,617,250,[-9.904908074531704e-05],[5.106325261294842e-06],['Neutral'],['Neutral'],-9.904908074531704e-05,5.106325261294842e-06,0,UNKNOWN
https://api.github.com/repos/GNAR1ZARD/Group8/issues/41,2417f311,https://chat.openai.com/share/a755e573-3a71-419e-9d68-969f5ebb09ee,C#,GPT-3.5,267,715,448,"[-4.743303725263104e-05, -4.9553869757801294e-05]","[6.107903027441353e-05, 0.9959629927761853]","['Neutral', 'Neutral']","['Neutral', 'Positive']",-4.8846925589411214e-05,0.663995688194215,22,Statistical Resistance and Value Analysis
https://api.github.com/repos/Aligary/CS472_Group1/issues/72,2e7c30a3,https://chat.openai.com/share/0251255f-c5a3-434e-8648-b85944b9a765,Python,GPT-3.5,309,248,-61,[-0.0002066470988211222],[0.00024636302987346426],['Neutral'],['Neutral'],-0.0002066470988211,0.0002463630298734,5,Containerization and CI/CD Integration
https://api.github.com/repos/xFerchoVJ/dentalwelt-api/issues/1,a2c1ef84,https://chat.openai.com/share/f2439e86-de1c-45ee-8b2e-e6a78bfe48dc,TypeScript,GPT-3.5,3333,13751,10418,"[7.338900468312204e-05, 0.00040447304490953684, -0.0003303371267975308, 3.560673212632537e-05, -4.604940477292985e-05, -6.627310358453542e-05, -0.00019870886899298057, -0.00027616322768153623, 3.38741228915751e-05, -0.0003870961081702262, -9.371097985422239e-05, -4.6548666432499886e-05, -6.309735908871517e-05, -0.0002025532812695019, -0.00041041096847038716, -0.00012137364683439955, 0.00016171651077456772, -1.5797486412338912e-05, -0.00021611947158817202, -8.944094588514417e-05, 0.00018462231673765928, 5.521766433957964e-05]","[-0.00010936534818029031, -0.00021938148711342365, -9.851797949522734e-05, -0.0001623367570573464, -0.00021328292496036738, -0.00021712031593779102, -0.0006087864094297402, -0.0003211557923350483, -0.00016121275257319212, -0.00015890788927208632, -0.00030818665982224047, -0.0001455275050830096, -0.00014184635074343532, -0.00024314114853041247, -0.00026246938796248287, -0.0002942131322924979, -0.00027352837787475437, -0.0001454978555557318, -0.0002841941313818097, -0.0001401707122568041, -0.00017591586947673932, -0.00017059929086826742]","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']",-4.556538190831731e-05,-0.0002013269110437,1,API Development and Management
https://api.github.com/repos/GNAR1ZARD/Group8/issues/72,c9a3a8d3,https://chat.openai.com/share/43d154de-aee9-49cf-91d7-d8c7eb9c7d98,C#,GPT-3.5,832,1865,1033,"[-0.0005178623614483513, 0.0001174172866740264, -1.1039861419703811e-05, 0.6906696393270977]","[0.0006629953131778166, 0.01958410977385938, 1.8495513359084725e-05, 0.9997177341792849]","['Neutral', 'Neutral', 'Neutral', 'Positive']","['Neutral', 'Neutral', 'Neutral', 'Positive']",0.2761702559833065,0.4028548513900023,0,UNKNOWN
https://api.github.com/repos/VyProductions/SeniorDesign/issues/74,24c8de87,https://chat.openai.com/share/82d2ff46-2c7d-4fbf-baa8-476a8e39b12f,Python,GPT-3.5,337,618,281,[-0.00014852314052404836],[-2.5028872187249362e-05],['Neutral'],['Neutral'],-0.000148523140524,-2.502887218724936e-05,0,UNKNOWN
https://api.github.com/repos/Police-Data-Accessibility-Project/data-source-identification/issues/43,6885d493,https://chat.openai.com/share/c08fcb30-7012-443d-8a2e-0a8d448e05d7,Python,GPT-4,32,665,633,[-2.9075461497996002e-05],[-3.875327092828229e-05],['Neutral'],['Neutral'],-2.9075461497996e-05,-3.875327092828229e-05,11,Algorithms & Data Structures
https://api.github.com/repos/PickNikRobotics/moveit_studio_ur_ws/issues/220,14051357,https://chat.openai.com/share/3e086ae6-3619-42ca-a6a6-0bed2f5359f1,C++,GPT-4,32,328,296,[-2.2330641513690352e-06],[-0.00036809888115385547],['Neutral'],['Neutral'],-2.2330641513690352e-06,-0.0003680988811538,2,React Components
https://api.github.com/repos/Aligary/CS472_Group1/issues/70,4573513e,https://chat.openai.com/share/f7ccc38e-2503-46a0-8cf5-e8b55a370ecd,Python,GPT-3.5,246,308,62,[-0.00025139361241599545],[0.00012112542026443407],['Neutral'],['Neutral'],-0.0002513936124159,0.0001211254202644,0,UNKNOWN
https://api.github.com/repos/badass-courses/course-builder/issues/83,92e80fee,https://chat.openai.com/share/ba3beff6-497b-4bcb-bed6-e93e3412fb0d,TypeScript,GPT-4,1177,6321,5144,"[-0.0003152012432110496, 3.8718913856428117e-05, -5.350509309209883e-05, 6.042843597242609e-05, -0.00021008498151786625, -4.6365683374460787e-05, 9.533759293844923e-05, -5.5047275964170694e-05, -3.984858631156385e-05, -1.689111377345398e-05]","[-2.3327978851739317e-05, 0.0001695190803729929, -0.00015866680769249797, -7.094040483934805e-05, 5.891751789022237e-05, -0.0002207128272857517, -0.00014099418331170455, -0.00038001174107193947, -0.00038001174107193947, -0.00038001174107193947]","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']",-7.345456148813746e-05,-0.0002085655208134,1,API Development and Management
https://api.github.com/repos/GNAR1ZARD/Group8/issues/66,5afe0f81,https://chat.openai.com/share/76d61ee2-c42c-4c1c-9202-27e08ba33b08,C#,GPT-3.5,177,603,426,"[0.04488510498777032, -0.00018219915364170447, 0.9994913560003624, -5.0693481171038e-05, -0.000143425480928272]","[0.06984694598941132, 0.6201930109818932, 0.9997177341792849, 0.9540664148225915, 0.001995440892642364]","['Neutral', 'Neutral', 'Positive', 'Neutral', 'Neutral']","['Neutral', 'Positive', 'Positive', 'Positive', 'Neutral']",0.1568619183695481,0.4358367951203103,4,Vector Optimization
https://api.github.com/repos/GNAR1ZARD/Group8/issues/45,4172e0a9,https://chat.openai.com/share/6e48778f-e760-474e-a135-270c47573389,C#,GPT-3.5,3751,1562,-2189,"[8.927177987061441e-06, -0.0004182861157460138, -5.08205994265154e-05, -0.0002563277957960963]","[-0.00014168673806125298, -4.5979380956850946e-05, -8.925943984650075e-05, -5.173902172828093e-05]","['Neutral', 'Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral', 'Neutral']",-0.000173032992403,-7.934324053348972e-05,24,Performance Optimization in Models
https://api.github.com/repos/VyProductions/SeniorDesign/issues/57,4494815e,https://chat.openai.com/share/968d797a-0ef8-4644-91b9-70d1a3d0c016,Python,GPT-3.5,826,837,11,"[-0.00021841481066076085, -2.3676155251450837e-05]","[0.0003007155464729294, 0.0005506093002622947]","['Neutral', 'Neutral']","['Neutral', 'Neutral']",-8.858904038788751e-05,0.0004673113823325,4,Vector Optimization
https://api.github.com/repos/ubiquity/ubiquibot-kernel/issues/22,54f6fc4e,https://chat.openai.com/share/ba4e137d-4882-4c7a-b23a-2fcb541c83fb,TypeScript,GPT-4,25,480,455,[-2.381548983976245e-05],[-5.82153006689623e-05],['Neutral'],['Neutral'],-2.381548983976245e-05,-5.82153006689623e-05,7,Text Styling and Page Layout
https://api.github.com/repos/GNAR1ZARD/Group8/issues/68,668c3aeb,https://chat.openai.com/share/5fd02118-c9a2-4bea-9879-efe9164cdea8,C#,GPT-3.5,467,4112,3645,"[0.060676148161292076, -0.00020239966397639364, -4.3019099393859506e-07, 0.19030843165819533, -4.998588701710105e-05, -1.6856618458405137e-05, 1.9669198081828654e-05, -8.212937245843932e-05]","[0.06984694598941132, 0.06411878386279568, 0.02527063636807725, 0.9997177341792849, 0.06068022032559384, 0.7478509189095348, 0.995234993599297, 0.9993226913793478]","['Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral', 'Positive', 'Neutral', 'Positive', 'Positive', 'Positive']",0.0258913535173985,0.5990447895283144,20,Python Backend Development
https://api.github.com/repos/faker-js/faker/issues/2658,a9f9a12f,https://chat.openai.com/share/bbb3bb28-cb2d-436e-beb8-af36537c0897,TypeScript,GPT-3.5,29,405,376,"[-5.2895185945089906e-05, -0.00010511566506465897]","[3.5976700019091368e-06, -7.024842489045113e-05]","['Neutral', 'Neutral']","['Neutral', 'Neutral']",-8.770883869146928e-05,-4.563305992633104e-05,2,React Components
https://api.github.com/repos/Intensifiesx/2DRogueLikeUnityGame/issues/87,0ddf69a8,https://chat.openai.com/share/b5af44c4-abe7-4760-9379-3cf8240c30ab,Python,GPT-3.5,767,840,73,[-0.00012133960262872279],[-2.047732414212078e-05],['Neutral'],['Neutral'],-0.0001213396026287,-2.047732414212078e-05,0,UNKNOWN
https://api.github.com/repos/nishiki-tech/nishiki-frontend/issues/258,187094f4,https://chat.openai.com/share/4b111f39-9075-4461-b6d1-f60a7864513d,TypeScript,GPT-4,67,823,756,"[-5.538375989999622e-05, -6.263292743824422e-05]","[-0.00010378829756518826, -0.00017726808437146246]","['Neutral', 'Neutral']","['Neutral', 'Neutral']",-6.021653825882822e-05,-0.0001527748221027,9,Java Backend Development
https://api.github.com/repos/ObjectVision/GeoDMS/issues/679,7460a8b2,https://chat.openai.com/share/d5c0b438-7021-4105-994d-45f3ea64b871,C++,GPT-4,194,2048,1854,"[8.472379704471678e-06, -2.4000415578484535e-05, -4.472656291909516e-05, -0.0003762461492442526]","[-3.9383994590025395e-05, 0.00013394404959399253, 8.963216532720253e-05, -0.00014222432946553454]","['Neutral', 'Neutral', 'Neutral', 'Neutral']","['Neutral', 'Neutral', 'Neutral', 'Neutral']",-0.0001628588606254,-2.4597011797595773e-05,0,UNKNOWN
https://api.github.com/repos/Intensifiesx/2DRogueLikeUnityGame/issues/78,223bee20,https://chat.openai.com/share/27d0a8b0-5d8c-432e-94df-4a6fa62f0bff,Python,GPT-3.5,268,543,275,[-0.0002726542588789016],[0.00011303167411824688],['Neutral'],['Neutral'],-0.0002726542588789,0.0001130316741182,0,UNKNOWN
https://api.github.com/repos/Intensifiesx/2DRogueLikeUnityGame/issues/77,bc00252e,https://chat.openai.com/share/64719249-9023-43b3-b1bf-186f4ccc707f,Python,GPT-3.5,583,447,-136,[-0.00022869037638884038],[0.0003993158970843069],['Neutral'],['Neutral'],-0.0002286903763888,0.0003993158970843,17,Language-Specific Security
https://api.github.com/repos/munch2024/munch/issues/96,73fabc7d,https://chat.openai.com/share/c0f288fa-3701-48c1-86fe-ff9873bf46fc,Python,GPT-3.5,2148,421,-1727,[-0.18561353256518487],[-9.016516560222954e-05],['Neutral'],['Neutral'],-0.1856135325651848,-9.016516560222954e-05,14,Form Handling
https://api.github.com/repos/Intensifiesx/2DRogueLikeUnityGame/issues/80,8afa06de,https://chat.openai.com/share/326e557e-8727-4617-95af-0eb05f7c3396,Python,GPT-3.5,334,496,162,[-0.0006896100749145262],[0.0003774266951950267],['Neutral'],['Neutral'],-0.0006896100749145,0.000377426695195,0,UNKNOWN
https://api.github.com/repos/Intensifiesx/2DRogueLikeUnityGame/issues/85,85af7308,https://chat.openai.com/share/b7162415-c72d-4c49-b3ba-7484ad338e2b,Python,GPT-3.5,287,506,219,[-0.00020671058882726356],[0.007188413939729799],['Neutral'],['Neutral'],-0.0002067105888272,0.0071884139397297,20,Python Backend Development
https://api.github.com/repos/formbricks/formbricks/issues/2100,0c0d7de8,https://chat.openai.com/share/8cbf57c8-0e7d-4ab8-8913-71cab17cc3fe,TypeScript,GPT-4-GIZMO,1204,713,-491,[-0.00041890244756359607],[-0.00021173410641495138],['Neutral'],['Neutral'],-0.0004189024475635,-0.0002117341064149,5,Containerization and CI/CD Integration
https://api.github.com/repos/skypilot-org/skypilot/issues/3152,24d2ebf2,https://chat.openai.com/share/2725e834-0a2d-4edf-8e0c-62f3f8afd915,Python,GPT-4,80,190,110,[-0.00022203487242222764],[0.0002783631716738455],['Neutral'],['Neutral'],-0.0002220348724222,0.0002783631716738,2,React Components
